Gene,Transcript
104866,542809
104866,221462
104866,544069
104866,496125
104866,544897
104866,545910
104866,422370
104866,540059
104866,421905
262343,570408
204694,377148
204694,377149
204694,377147
38274,280969
38274,519719
38274,321757
38274,421814
38274,518095
38274,523606
38274,520449
38274,521838
262812,572084
262812,572361
262812,571646
262812,576732
262812,572660
262812,575010
262812,571083
262812,576667
262812,573138
262812,572633
262812,571479
262812,574351
262812,576391
262812,575856
262812,571867
262812,576424
262585,576738
181085,338033
181085,484654
181085,475376
181085,395107
181085,395108
181085,533830
181085,461928
181085,528175
130720,444139
130720,372338
130720,372337
130720,451466
130720,486250
130720,463475
130720,253018
130720,448616
262188,574526
262188,572353
242435,428678
241350,451831
184247,327910
262172,576632
201885,365015
261978,575404
261978,570952
186645,412399
186645,340073
165169,378581
165169,378578
165169,432389
262580,570309
262580,573346
262580,576824
262580,573935
262580,572730
168496,305885
168496,535723
168496,535307
126012,375401
126012,404049
126012,375379
126012,375383
126012,477109
126012,497100
126012,465402
126012,481369
126012,497995
126012,429877
126012,495519
126012,467093
126012,428012
126012,349663
126012,452825
167232,593645
167232,593292
167232,596528
167232,595893
167232,596989
167232,597458
167232,599743
167232,599281
167232,593341
167232,300619
167232,397082
167232,595533
226714,413822
242162,492994
235184,414910
256566,461548
230004,444715
241102,487324
117724,464322
117724,366955
117724,495259
117724,467765
117724,469862
241573,491624
108256,225388
108256,579665
240416,473154
263937,584076
112167,373249
112167,229903
112167,481599
186496,306346
186496,589332
186496,586585
186496,586687
186496,585522
186496,587422
233505,412958
230626,467614
230626,471777
173451,308086
173451,547843
173451,551488
173451,551238
268882,597657
200629,363759
240685,498745
185624,331483
185624,575069
185624,415593
185624,576390
185624,473021
185624,571507
185624,476482
185624,439918
185624,571617
185624,474712
185624,478034
185624,576380
185624,477607
185624,472244
185624,570907
185624,484286
185624,574007
185624,573778
185624,576052
185624,576541
185624,574914
185624,467086
185624,471535
185624,466567
254536,468317
243230,466717
88876,465019
88876,278772
88876,445484
88876,381253
88876,421216
88876,358413
269533,596617
269533,600421
269533,596400
252280,516471
204152,478381
204152,462932
204152,374098
204152,483296
204152,374097
204152,451577
238072,450566
101096,371564
101096,396009
101096,609943
101096,610033
101096,414705
101096,609507
101096,496054
136436,258947
136436,503463
136436,509507
136436,448105
136436,510356
136436,575560
136436,570513
136436,509415
136436,513119
136436,416445
136436,508679
136436,372317
136436,576582
136436,511697
136436,505071
136436,507076
136436,502761
136436,509014
136436,514962
136436,514267
136436,514006
136436,511816
136436,509112
136436,506971
136436,507306
136436,575461
136436,509784
136436,510997
262979,576808
156976,441007
156976,445596
156976,323963
156976,426808
156976,465222
156976,491473
156976,486805
156976,465032
156976,465267
156976,495049
156976,429589
156976,425053
156976,440191
156976,485101
156976,475653
156976,443963
156976,498746
156976,467585
156976,466362
156976,468362
156976,492144
156976,465792
156976,475409
156976,497177
156976,494445
156976,461021
156976,496382
156976,356531
239919,469405
263069,575034
263069,572151
263069,573394
198711,361350
6611,526313
6611,318024
6611,527720
6611,527020
6611,529563
6611,527551
6611,5226
6611,534556
6611,530700
6611,526181
127831,248444
127831,454069
127831,392114
127831,440053
127831,419986
225326,412165
187516,341016
179846,589776
179846,438936
179846,317951
179846,429338
164305,393585
164305,308394
164305,523916
164305,517513
164305,393588
164305,447121
264961,584535
223406,449659
260369,562672
267140,589258
229343,451423
214866,423741
214866,537457
214866,399143
113810,497311
113810,357388
113810,465903
113810,485645
113810,472991
113810,472282
113810,467468
113810,468653
113810,469762
113810,469858
113810,489573
113810,462787
113810,490207
113810,485867
113810,344722
113810,470240
113810,497984
113810,487747
113810,465563
113810,494612
113810,467263
113810,462668
113810,493695
113810,484799
113810,497203
113810,488017
113810,486711
113810,360111
164626,359534
232695,414751
235511,420889
136522,476781
136522,259038
136522,392659
169245,306602
148824,477902
148824,317502
148824,432508
148824,460848
148824,495014
148824,498790
148824,473735
148824,492266
232914,421750
241973,255882
241973,492581
241973,477245
241973,466772
241973,399213
241973,482030
241973,466394
241973,489966
241973,485123
241973,462210
241973,477368
241973,494113
241973,475414
241973,466162
241973,490873
241973,484220
241973,485963
241973,485950
241973,449120
241973,572273
241973,414196
7255,6275
7255,588062
7255,585934
7255,592647
7255,587818
162390,481208
162390,498228
162390,343744
162390,371316
162390,479837
263419,577201
223655,412737
227380,423340
147041,297875
147041,357972
147041,456733
153391,592173
153391,334598
153391,590757
153391,441607
153391,586489
153391,587450
153391,591139
153391,283410
153391,586449
153391,589273
153391,585971
153391,589053
262000,576526
230854,419224
50555,361069
50555,480883
50555,355452
50555,462567
254106,523446
149488,358864
149488,496948
157335,562923
157335,541793
157335,314151
157335,565806
157335,569347
157335,564976
157335,569201
157335,569268
157335,536907
157335,561612
271340,603167
169248,306621
169248,503860
213128,471666
253465,519334
252625,516816
253895,517728
227635,420603
134824,574708
134824,257261
134824,522639
134824,522056
134824,517839
134824,518606
134824,278840
134824,517312
134824,521849
134824,521571
134824,520145
134824,355484
134824,543584
134824,523235
134824,522359
237546,440468
235356,428346
204178,374343
204178,470035
204178,399766
204178,399763
172283,306589
172283,338673
110801,541212
110801,537407
110801,540962
110801,261817
110801,538613
110801,542602
110801,543699
110801,535293
110801,544724
110801,544254
110801,361485
110801,340175
243714,477319
228065,433152
228065,601979
228065,599409
228065,608678
228065,593568
228065,595269
228065,598092
228065,601389
228065,598902
228065,595737
228065,601926
228065,601888
228065,596743
228065,594054
228065,600848
257474,548359
257474,551032
257474,552167
167525,301039
167525,581289
167525,415329
167525,495203
167525,473751
167525,579650
167525,584073
167525,422880
167525,578097
167525,439862
135587,258052
135587,439615
135587,458487
257956,549457
258048,551995
187871,340465
160551,583121
160551,261716
160551,587277
160551,536202
160551,577583
160551,578653
258044,548469
253012,517203
186952,507188
186952,508571
186952,515518
186952,455884
186952,512003
186952,515363
186952,511883
186952,515278
186952,512886
186952,502857
186952,503527
186952,512577
186952,506890
186952,429839
273360,608793
125629,411929
125629,471186
125629,245787
125629,485520
125629,467223
125629,488995
125629,479999
252203,516394
239000,459369
225299,422963
189114,433642
189114,587722
189114,592910
189114,588362
186090,334128
186090,428798
186090,382489
186090,453435
226448,422016
136159,258662
165678,372134
258728,556278
75624,464611
75624,331789
75624,425660
75624,462494
75624,493945
75624,484841
75624,473257
75624,477812
75624,432588
75624,480301
75624,443528
75624,417101
75624,414620
180921,388913
180921,395103
167791,353903
167791,294288
167791,545205
235323,455360
264422,580931
155729,359878
155729,409157
155729,468413
155729,478816
155729,447556
267545,593083
234544,455109
231258,420212
203434,366253
266958,591569
223381,421481
188013,418141
188013,340731
151332,416007
151332,318473
151332,359527
151332,604154
151332,604768
151332,605579
151332,604336
151332,603913
151332,603139
151332,604160
224498,431810
264728,580872
253808,519794
222436,410504
232889,448505
238667,459271
229092,425060
252574,516765
238477,458778
226096,432861
271726,606635
200217,363347
146151,274901
146151,398661
146151,370852
146151,370850
146151,508459
146151,308161
146151,507223
146151,428842
146151,515546
146151,358072
235546,452760
253862,518187
232728,434943
141429,586725
141429,591924
141429,589189
141429,269195
141429,591081
141429,590654
141429,537549
164306,314970
164306,515774
164306,503752
164306,512834
164306,509002
164306,509538
164306,506278
164306,515152
164306,508001
164306,512658
164306,510864
156966,287590
156966,479618
237242,455606
130201,252482
130201,413988
253386,521760
227685,428134
270333,603216
136146,495013
136146,258648
136146,378586
136146,417167
253241,522107
125844,468428
125844,470422
125844,377813
125844,360807
125844,495501
125844,398782
125844,377807
125844,246043
125844,455029
270294,603162
266364,578406
224907,429231
254167,519403
233538,370380
227867,436690
272160,607255
236504,411576
253941,519778
263706,584756
231716,451661
226734,449481
228417,451656
254398,531834
234744,421008
238340,459082
214067,397433
239940,415592
241075,487967
261480,568033
157978,374338
157978,485476
157978,488127
157978,462394
157978,484476
157978,474283
157978,470950
227626,454657
273143,609514
273143,607952
185666,358763
185666,483062
185666,467095
185666,461446
185666,459990
185666,468922
185666,462268
185666,467824
185666,472027
185666,441821
185666,412575
185666,332840
233156,437934
2834,318008
2834,585841
2834,584106
2834,443937
2834,419929
2834,581485
2834,579123
2834,435347
2834,433206
248334,563942
248334,515318
248334,508764
248334,512149
84207,398606
84207,398603
84207,494593
84207,464930
84207,476137
84207,489040
84207,498765
84207,467591
84207,495996
234888,411536
82482,486921
82482,467031
82482,391895
82482,478774
82482,391894
82482,470177
82482,474771
82482,444842
82482,457122
165650,334464
165650,482496
165650,489302
165650,489491
221359,408432
237642,428894
174721,311575
171130,421974
171130,456496
171130,464683
171130,479613
171130,606024
171130,471877
171130,464662
171130,425642
171130,483478
171130,495408
171130,490092
138750,508604
138750,507257
138750,264883
138750,502850
138750,508465
138750,514987
138750,512151
138750,513248
138750,504173
138750,514313
138750,515460
138750,514307
138750,506098
138750,514901
138750,508583
138750,510569
138750,510884
138750,513352
138750,342467
138750,458189
264544,584200
101955,378533
101955,479015
101955,461865
101955,343800
101955,544439
101955,432886
101955,538295
233518,446943
215507,448881
215507,400476
18699,448773
18699,317907
18699,454690
18699,438654
18699,433416
18699,428527
213606,425765
101361,329276
101361,494697
101361,470143
101361,469588
101361,445139
101361,460258
101361,496775
101361,480992
101361,484998
101361,467196
101361,415272
101361,492135
101361,466447
101361,480447
101361,490753
101361,471023
101361,462630
101361,467857
239125,458966
115053,322723
115053,461347
115053,356936
115053,466274
115053,494618
115053,454824
115053,417652
115053,453992
115053,436894
115053,484328
162391,302250
162391,371304
263919,580509
225922,454107
223302,411370
260844,562515
121594,264246
121594,478182
121594,463729
121594,383669
121594,383668
262243,561966
262243,571922
262243,576783
262243,574513
262243,576185
262243,574235
262243,570390
262243,576766
262243,576192
252036,516227
212520,391218
8710,262304
8710,423118
8710,472577
8710,564313
8710,561668
8710,487932
8710,485120
8710,562425
8710,567355
8710,472659
8710,568796
8710,570253
8710,562297
8710,567946
8710,486339
8710,415938
8710,483731
8710,566905
8710,496574
8710,566784
8710,471603
8710,480227
8710,570193
8710,469851
8710,483814
8710,474088
8710,475889
8710,561991
8710,565639
8710,564865
8710,564890
8710,483558
8710,568591
8710,569983
8710,483024
8710,488185
8710,473780
8710,468674
8710,469241
8710,570150
160211,393562
160211,393564
160211,369620
160211,490651
160211,439227
160211,440967
160211,489497
160211,433845
160211,497281
160211,488434
199364,362494
232431,430589
232431,567053
239942,480997
232470,416249
237141,455312
257989,547538
272892,610279
273400,608309
256951,431496
203497,420367
219932,482081
219932,600823
264874,441958
205269,379426
205269,543875
265827,580906
270589,603915
237462,491158
237462,437415
237462,436621
237462,464409
237462,497916
166337,526743
166337,299424
166337,527248
166337,531760
166337,532344
261377,565892
261377,562423
261377,566321
261377,563202
261377,566178
261377,564604
261377,563144
226318,435889
173093,550317
173093,545036
173093,308208
173093,552694
226521,578210
226521,441215
199980,363110
221159,408232
266467,581978
226677,554337
226677,427756
179837,323686
176887,322002
236375,445059
241052,483361
259090,556211
265009,582209
197372,601935
197372,600313
197372,596211
